,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
1,2016-03-23T00:00:00,5,0021501060,1610612752,NYK,New York,Knicks,29-43,23,34,35,23,0,0,0,0,0,0,0,0,0,0,115
0,2016-03-23T00:00:00,6,0021501061,1610612745,HOU,Houston,Rockets,35-37,25,24,17,21,0,0,0,0,0,0,0,0,0,0,87
1,2016-03-23T00:00:00,6,0021501061,1610612762,UTA,Utah,Jazz,35-36,21,13,26,29,0,0,0,0,0,0,0,0,0,0,89
0,2016-03-23T00:00:00,7,0021501062,1610612750,MIN,Minnesota,Timberwolves,23-48,28,22,34,29,0,0,0,0,0,0,0,0,0,0,113
1,2016-03-23T00:00:00,7,0021501062,1610612758,SAC,Sacramento,Kings,27-44,29,19,24,32,0,0,0,0,0,0,0,0,0,0,104
0,2016-03-23T00:00:00,8,0021501063,1610612759,SAS,San Antonio,Spurs,60-11,26,30,32,24,0,0,0,0,0,0,0,0,0,0,112
1,2016-03-23T00:00:00,8,0021501063,1610612748,MIA,Miami,Heat,41-30,21,26,16,25,0,0,0,0,0,0,0,0,0,0,88
0,2016-03-23T00:00:00,9,0021501064,1610612743,DEN,Denver,Nuggets,30-42,24,29,22,29,0,0,0,0,0,0,0,0,0,0,104
1,2016-03-23T00:00:00,9,0021501064,1610612755,PHI,Philadelphia,76ers,9-63,35,10,28,30,0,0,0,0,0,0,0,0,0,0,103
0,2016-03-23T00:00:00,10,0021501065,1610612756,PHX,Phoenix,Suns,20-51,16,31,36,36,0,0,0,0,0,0,0,0,0,0,119
1,2016-03-23T00:00:00,10,0021501065,1610612747,LAL,Los Angeles,Lakers,15-56,22,25,27,33,0,0,0,0,0,0,0,0,0,0,107
0,2016-03-23T00:00:00,12,0021501066,1610612744,GSW,Golden State,Warriors,64-7,23,28,30,33,0,0,0,0,0,0,0,0,0,0,114
1,2016-03-23T00:00:00,12,0021501066,1610612746,LAC,LA,Clippers,43-27,28,21,23,26,0,0,0,0,0,0,0,0,0,0,98
0,2016-03-23T00:00:00,11,0021501067,1610612757,POR,Portland,Trail Blazers,37-35,28,29,26,26,0,0,0,0,0,0,0,0,0,0,109
1,2016-03-23T00:00:00,11,0021501067,1610612742,DAL,Dallas,Mavericks,35-36,26,27,20,30,0,0,0,0,0,0,0,0,0,0,103
0,2016-03-24T00:00:00,1,0021501068,1610612754,IND,Indiana,Pacers,38-33,24,25,21,22,0,0,0,0,0,0,0,0,0,0,92
1,2016-03-24T00:00:00,1,0021501068,1610612740,NOP,New Orleans,Pelicans,26-45,22,17,22,23,0,0,0,0,0,0,0,0,0,0,84
0,2016-03-24T00:00:00,2,0021501069,1610612751,BKN,Brooklyn,Nets,20-51,26,33,21,24,0,0,0,0,0,0,0,0,0,0,104
1,2016-03-24T00:00:00,2,0021501069,1610612739,CLE,Cleveland,Cavaliers,51-21,23,26,34,12,0,0,0,0,0,0,0,0,0,0,95
0,2016-03-24T00:00:00,3,0021501070,1610612752,NYK,New York,Knicks,30-43,31,22,27,26,0,0,0,0,0,0,0,0,0,0,106
1,2016-03-24T00:00:00,3,0021501070,1610612741,CHI,Chicago,Bulls,36-35,27,18,20,29,0,0,0,0,0,0,0,0,0,0,94
0,2016-03-24T00:00:00,4,0021501071,1610612760,OKC,Oklahoma City,Thunder,50-22,26,24,31,32,0,0,0,0,0,0,0,0,0,0,113
1,2016-03-24T00:00:00,4,0021501071,1610612762,UTA,Utah,Jazz,35-37,23,16,21,31,0,0,0,0,0,0,0,0,0,0,91
0,2016-03-24T00:00:00,5,0021501072,1610612746,LAC,LA,Clippers,44-27,18,28,19,31,0,0,0,0,0,0,0,0,0,0,96
1,2016-03-24T00:00:00,5,0021501072,1610612757,POR,Portland,Trail Blazers,37-36,21,18,26,29,0,0,0,0,0,0,0,0,0,0,94
0,2016-03-25T00:00:00,1,0021501073,1610612764,WAS,Washington,Wizards,35-37,29,33,27,20,12,8,0,0,0,0,0,0,0,0,129
1,2016-03-25T00:00:00,1,0021501073,1610612750,MIN,Minnesota,Timberwolves,24-48,27,35,23,24,12,11,0,0,0,0,0,0,0,0,132
0,2016-03-25T00:00:00,2,0021501074,1610612765,DET,Detroit,Pistons,39-34,36,36,26,14,0,0,0,0,0,0,0,0,0,0,112
1,2016-03-25T00:00:00,2,0021501074,1610612766,CHA,Charlotte,Hornets,41-31,24,32,20,29,0,0,0,0,0,0,0,0,0,0,105
0,2016-03-25T00:00:00,3,0021501075,1610612748,MIA,Miami,Heat,42-30,28,26,31,23,0,0,0,0,0,0,0,0,0,0,108
1,2016-03-25T00:00:00,3,0021501075,1610612753,ORL,Orlando,Magic,29-43,31,26,12,28,0,0,0,0,0,0,0,0,0,0,97
0,2016-03-25T00:00:00,4,0021501076,1610612737,ATL,Atlanta,Hawks,43-30,29,22,24,26,0,0,0,0,0,0,0,0,0,0,101
1,2016-03-25T00:00:00,4,0021501076,1610612749,MIL,Milwaukee,Bucks,30-43,21,25,25,19,0,0,0,0,0,0,0,0,0,0,90
0,2016-03-25T00:00:00,5,0021501077,1610612745,HOU,Houston,Rockets,36-37,29,25,25,33,0,0,0,0,0,0,0,0,0,0,112
1,2016-03-25T00:00:00,5,0021501077,1610612761,TOR,Toronto,Raptors,48-23,21,37,20,31,0,0,0,0,0,0,0,0,0,0,109
0,2016-03-25T00:00:00,6,0021501078,1610612759,SAS,San Antonio,Spurs,61-11,37,27,24,22,0,0,0,0,0,0,0,0,0,0,110
1,2016-03-25T00:00:00,6,0021501078,1610612763,MEM,Memphis,Grizzlies,41-32,23,28,33,20,0,0,0,0,0,0,0,0,0,0,104
0,2016-03-25T00:00:00,7,0021501079,1610612758,SAC,Sacramento,Kings,28-44,25,33,31,27,0,0,0,0,0,0,0,0,0,0,116
1,2016-03-25T00:00:00,7,0021501079,1610612756,PHX,Phoenix,Suns,20-52,27,21,19,27,0,0,0,0,0,0,0,0,0,0,94
0,2016-03-25T00:00:00,8,0021501080,1610612744,GSW,Golden State,Warriors,65-7,40,32,30,26,0,0,0,0,0,0,0,0,0,0,128
1,2016-03-25T00:00:00,8,0021501080,1610612742,DAL,Dallas,Mavericks,35-37,33,25,31,31,0,0,0,0,0,0,0,0,0,0,120
0,2016-03-25T00:00:00,9,0021501081,1610612747,LAL,Los Angeles,Lakers,15-57,31,15,31,28,0,0,0,0,0,0,0,0,0,0,105
1,2016-03-25T00:00:00,9,0021501081,1610612743,DEN,Denver,Nuggets,31-42,24,34,25,33,0,0,0,0,0,0,0,0,0,0,116
0,2016-03-26T00:00:00,1,0021501082,1610612751,BKN,Brooklyn,Nets,21-51,26,34,25,35,0,0,0,0,0,0,0,0,0,0,120
1,2016-03-26T00:00:00,1,0021501082,1610612754,IND,Indiana,Pacers,38-34,29,37,27,17,0,0,0,0,0,0,0,0,0,0,110
0,2016-03-26T00:00:00,2,0021501083,1610612753,ORL,Orlando,Magic,30-43,36,32,21,22,0,0,0,0,0,0,0,0,0,0,111
1,2016-03-26T00:00:00,2,0021501083,1610612741,CHI,Chicago,Bulls,36-36,22,28,21,18,0,0,0,0,0,0,0,0,0,0,89
0,2016-03-26T00:00:00,3,0021501084,1610612740,NOP,New Orleans,Pelicans,26-46,15,21,25,30,0,0,0,0,0,0,0,0,0,0,91
1,2016-03-26T00:00:00,3,0021501084,1610612761,TOR,Toronto,Raptors,49-23,20,28,37,30,0,0,0,0,0,0,0,0,0,0,115
0,2016-03-26T00:00:00,4,0021501085,1610612765,DET,Detroit,Pistons,39-35,15,27,32,21,0,0,0,0,0,0,0,0,0,0,95
1,2016-03-26T00:00:00,4,0021501085,1610612737,ATL,Atlanta,Hawks,44-30,27,29,27,29,0,0,0,0,0,0,0,0,0,0,112
0,2016-03-26T00:00:00,5,0021501086,1610612752,NYK,New York,Knicks,30-44,15,17,40,21,0,0,0,0,0,0,0,0,0,0,93
1,2016-03-26T00:00:00,5,0021501086,1610612739,CLE,Cleveland,Cavaliers,52-21,32,24,33,18,0,0,0,0,0,0,0,0,0,0,107
0,2016-03-26T00:00:00,6,0021501087,1610612750,MIN,Minnesota,Timberwolves,24-49,10,24,25,25,0,0,0,0,0,0,0,0,0,0,84
1,2016-03-26T00:00:00,6,0021501087,1610612762,UTA,Utah,Jazz,36-37,18,17,25,33,0,0,0,0,0,0,0,0,0,0,93
0,2016-03-26T00:00:00,7,0021501088,1610612760,OKC,Oklahoma City,Thunder,51-22,24,24,35,28,0,0,0,0,0,0,0,0,0,0,111
1,2016-03-26T00:00:00,7,0021501088,1610612759,SAS,San Antonio,Spurs,61-12,26,18,19,29,0,0,0,0,0,0,0,0,0,0,92
0,2016-03-26T00:00:00,8,0021501089,1610612749,MIL,Milwaukee,Bucks,30-44,17,21,26,27,0,0,0,0,0,0,0,0,0,0,91
1,2016-03-26T00:00:00,8,0021501089,1610612766,CHA,Charlotte,Hornets,42-31,29,26,35,25,0,0,0,0,0,0,0,0,0,0,115
0,2016-03-26T00:00:00,9,0021501090,1610612756,PHX,Phoenix,Suns,20-53,22,19,34,24,0,0,0,0,0,0,0,0,0,0,99
1,2016-03-26T00:00:00,9,0021501090,1610612738,BOS,Boston,Celtics,43-30,35,23,23,21,0,0,0,0,0,0,0,0,0,0,102
0,2016-03-26T00:00:00,10,0021501091,1610612757,POR,Portland,Trail Blazers,38-36,31,26,29,22,0,0,0,0,0,0,0,0,0,0,108
1,2016-03-26T00:00:00,10,0021501091,1610612755,PHI,Philadelphia,76ers,9-64,27,22,25,31,0,0,0,0,0,0,0,0,0,0,105
0,2016-03-27T00:00:00,1,0021501092,1610612746,LAC,LA,Clippers,45-27,31,21,25,28,0,0,0,0,0,0,0,0,0,0,105
1,2016-03-27T00:00:00,1,0021501092,1610612743,DEN,Denver,Nuggets,31-43,26,22,12,30,0,0,0,0,0,0,0,0,0,0,90
0,2016-03-27T00:00:00,2,0021501093,1610612754,IND,Indiana,Pacers,39-34,30,27,24,23,0,0,0,0,0,0,0,0,0,0,104
1,2016-03-27T00:00:00,2,0021501093,1610612745,HOU,Houston,Rockets,36-38,24,23,32,22,0,0,0,0,0,0,0,0,0,0,101
0,2016-03-27T00:00:00,4,0021501094,1610612744,GSW,Golden State,Warriors,66-7,32,39,25,21,0,0,0,0,0,0,0,0,0,0,117
1,2016-03-27T00:00:00,4,0021501094,1610612755,PHI,Philadelphia,76ers,9-65,31,24,24,26,0,0,0,0,0,0,0,0,0,0,105
0,2016-03-27T00:00:00,3,0021501095,1610612758,SAC,Sacramento,Kings,29-44,25,38,39,31,0,0,0,0,0,0,0,0,0,0,133
1,2016-03-27T00:00:00,3,0021501095,1610612742,DAL,Dallas,Mavericks,35-38,20,26,33,32,0,0,0,0,0,0,0,0,0,0,111
0,2016-03-27T00:00:00,5,0021501096,1610612747,LAL,Los Angeles,Lakers,15-58,27,17,15,29,0,0,0,0,0,0,0,0,0,0,88
1,2016-03-27T00:00:00,5,0021501096,1610612764,WAS,Washington,Wizards,36-37,24,26,27,24,0,0,0,0,0,0,0,0,0,0,101
0,2016-03-28T00:00:00,1,0021501097,1610612748,MIA,Miami,Heat,43-30,27,30,25,28,0,0,0,0,0,0,0,0,0,0,110
1,2016-03-28T00:00:00,1,0021501097,1610612751,BKN,Brooklyn,Nets,21-52,27,25,23,24,0,0,0,0,0,0,0,0,0,0,99
0,2016-03-28T00:00:00,2,0021501098,1610612761,TOR,Toronto,Raptors,49-24,21,27,26,26,0,0,0,0,0,0,0,0,0,0,100
1,2016-03-28T00:00:00,2,0021501098,1610612760,OKC,Oklahoma City,Thunder,52-22,27,34,36,22,0,0,0,0,0,0,0,0,0,0,119
0,2016-03-28T00:00:00,3,0021501099,1610612741,CHI,Chicago,Bulls,36-37,31,14,26,29,0,0,0,0,0,0,0,0,0,0,100
1,2016-03-28T00:00:00,3,0021501099,1610612737,ATL,Atlanta,Hawks,45-30,22,30,28,22,0,0,0,0,0,0,0,0,0,0,102
0,2016-03-28T00:00:00,4,0021501100,1610612763,MEM,Memphis,Grizzlies,41-33,18,27,23,19,0,0,0,0,0,0,0,0,0,0,87
1,2016-03-28T00:00:00,4,0021501100,1610612759,SAS,San Antonio,Spurs,62-12,32,21,28,20,0,0,0,0,0,0,0,0,0,0,101
0,2016-03-28T00:00:00,5,0021501101,1610612750,MIN,Minnesota,Timberwolves,25-49,40,26,33,22,0,0,0,0,0,0,0,0,0,0,121
1,2016-03-28T00:00:00,5,0021501101,1610612756,PHX,Phoenix,Suns,20-54,37,24,23,32,0,0,0,0,0,0,0,0,0,0,116
0,2016-03-28T00:00:00,6,0021501102,1610612740,NOP,New Orleans,Pelicans,27-46,24,25,19,31,0,0,0,0,0,0,0,0,0,0,99
1,2016-03-28T00:00:00,6,0021501102,1610612752,NYK,New York,Knicks,30-45,28,26,10,27,0,0,0,0,0,0,0,0,0,0,91
0,2016-03-28T00:00:00,7,0021501103,1610612743,DEN,Denver,Nuggets,31-44,24,22,20,22,0,0,0,0,0,0,0,0,0,0,88
1,2016-03-28T00:00:00,7,0021501103,1610612742,DAL,Dallas,Mavericks,36-38,28,22,22,25,0,0,0,0,0,0,0,0,0,0,97
0,2016-03-28T00:00:00,8,0021501104,1610612762,UTA,Utah,Jazz,37-37,34,30,34,25,0,0,0,0,0,0,0,0,0,0,123
1,2016-03-28T00:00:00,8,0021501104,1610612747,LAL,Los Angeles,Lakers,15-59,16,21,21,17,0,0,0,0,0,0,0,0,0,0,75
0,2016-03-28T00:00:00,9,0021501105,1610612757,POR,Portland,Trail Blazers,39-36,37,31,23,14,0,0,0,0,0,0,0,0,0,0,105
1,2016-03-28T00:00:00,9,0021501105,1610612758,SAC,Sacramento,Kings,29-45,32,20,11,30,0,0,0,0,0,0,0,0,0,0,93
0,2016-03-28T00:00:00,10,0021501106,1610612746,LAC,LA,Clippers,46-27,30,37,25,22,0,0,0,0,0,0,0,0,0,0,114
1,2016-03-28T00:00:00,10,0021501106,1610612738,BOS,Boston,Celtics,43-31,24,26,20,20,0,0,0,0,0,0,0,0,0,0,90
0,2016-03-29T00:00:00,1,0021501107,1610612754,IND,Indiana,Pacers,39-35,27,31,26,12,0,0,0,0,0,0,0,0,0,0,96
1,2016-03-29T00:00:00,1,0021501107,1610612741,CHI,Chicago,Bulls,37-37,28,32,24,14,0,0,0,0,0,0,0,0,0,0,98
0,2016-03-29T00:00:00,2,0021501108,1610612753,ORL,Orlando,Magic,31-43,32,41,30,36,0,0,0,0,0,0,0,0,0,0,139
1,2016-03-29T00:00:00,2,0021501108,1610612751,BKN,Brooklyn,Nets,21-53,23,22,28,32,0,0,0,0,0,0,0,0,0,0,105
0,2016-03-29T00:00:00,3,0021501109,1610612755,PHI,Philadelphia,76ers,9-66,19,17,26,23,0,0,0,0,0,0,0,0,0,0,85
1,2016-03-29T00:00:00,3,0021501109,1610612766,CHA,Charlotte,Hornets,43-31,23,29,25,23,0,0,0,0,0,0,0,0,0,0,100
0,2016-03-29T00:00:00,4,0021501110,1610612765,DET,Detroit,Pistons,40-35,25,21,25,17,0,0,0,0,0,0,0,0,0,0,88
1,2016-03-29T00:00:00,4,0021501110,1610612760,OKC,Oklahoma City,Thunder,52-23,21,27,9,25,0,0,0,0,0,0,0,0,0,0,82
0,2016-03-29T00:00:00,5,0021501111,1610612739,CLE,Cleveland,Cavaliers,52-22,24,35,25,16,0,0,0,0,0,0,0,0,0,0,100
1,2016-03-29T00:00:00,5,0021501111,1610612745,HOU,Houston,Rockets,37-38,26,14,31,35,0,0,0,0,0,0,0,0,0,0,106
0,2016-03-29T00:00:00,6,0021501112,1610612744,GSW,Golden State,Warriors,67-7,27,22,30,23,0,0,0,0,0,0,0,0,0,0,102
1,2016-03-29T00:00:00,6,0021501112,1610612764,WAS,Washington,Wizards,36-38,22,24,26,22,0,0,0,0,0,0,0,0,0,0,94
0,2016-03-30T00:00:00,1,0021501113,1610612761,TOR,Toronto,Raptors,50-24,25,29,35,16,0,0,0,0,0,0,0,0,0,0,105
1,2016-03-30T00:00:00,1,0021501113,1610612737,ATL,Atlanta,Hawks,45-31,20,21,26,30,0,0,0,0,0,0,0,0,0,0,97
0,2016-03-30T00:00:00,2,0021501114,1610612763,MEM,Memphis,Grizzlies,41-34,20,27,21,37,0,0,0,0,0,0,0,0,0,0,105
1,2016-03-30T00:00:00,2,0021501114,1610612743,DEN,Denver,Nuggets,32-44,26,33,25,25,0,0,0,0,0,0,0,0,0,0,109
0,2016-03-30T00:00:00,3,0021501115,1610612749,MIL,Milwaukee,Bucks,31-44,28,25,27,25,0,0,0,0,0,0,0,0,0,0,105
1,2016-03-30T00:00:00,3,0021501115,1610612756,PHX,Phoenix,Suns,20-55,32,15,28,19,0,0,0,0,0,0,0,0,0,0,94
0,2016-03-30T00:00:00,4,0021501116,1610612750,MIN,Minnesota,Timberwolves,25-50,17,17,19,26,0,0,0,0,0,0,0,0,0,0,79
1,2016-03-30T00:00:00,4,0021501116,1610612746,LAC,LA,Clippers,47-27,27,20,32,20,0,0,0,0,0,0,0,0,0,0,99
0,2016-03-30T00:00:00,5,0021501117,1610612742,DAL,Dallas,Mavericks,37-38,24,27,16,24,0,0,0,0,0,0,0,0,0,0,91
1,2016-03-30T00:00:00,5,0021501117,1610612752,NYK,New York,Knicks,30-46,30,18,26,15,0,0,0,0,0,0,0,0,0,0,89
0,2016-03-30T00:00:00,6,0021501118,1610612759,SAS,San Antonio,Spurs,63-12,27,19,27,27,0,0,0,0,0,0,0,0,0,0,100
1,2016-03-30T00:00:00,6,0021501118,1610612740,NOP,New Orleans,Pelicans,27-47,26,13,16,37,0,0,0,0,0,0,0,0,0,0,92
0,2016-03-30T00:00:00,7,0021501119,1610612762,UTA,Utah,Jazz,37-38,21,19,29,20,7,0,0,0,0,0,0,0,0,0,96
1,2016-03-30T00:00:00,7,0021501119,1610612744,GSW,Golden State,Warriors,68-7,26,16,21,26,14,0,0,0,0,0,0,0,0,0,103
0,2016-03-30T00:00:00,8,0021501120,1610612758,SAC,Sacramento,Kings,30-45,32,28,29,31,0,0,0,0,0,0,0,0,0,0,120
1,2016-03-30T00:00:00,8,0021501120,1610612764,WAS,Washington,Wizards,36-39,34,21,28,28,0,0,0,0,0,0,0,0,0,0,111
0,2016-03-30T00:00:00,9,0021501121,1610612747,LAL,Los Angeles,Lakers,16-59,25,16,26,20,15,0,0,0,0,0,0,0,0,0,102
1,2016-03-30T00:00:00,9,0021501121,1610612748,MIA,Miami,Heat,43-31,27,21,19,20,13,0,0,0,0,0,0,0,0,0,100
0,2016-03-31T00:00:00,1,0021501122,1610612739,CLE,Cleveland,Cavaliers,53-22,29,34,26,18,0,0,0,0,0,0,0,0,0,0,107
1,2016-03-31T00:00:00,1,0021501122,1610612751,BKN,Brooklyn,Nets,21-54,22,17,24,24,0,0,0,0,0,0,0,0,0,0,87
0,2016-03-31T00:00:00,2,0021501123,1610612754,IND,Indiana,Pacers,39-36,28,23,28,15,0,0,0,0,0,0,0,0,0,0,94
1,2016-03-31T00:00:00,2,0021501123,1610612753,ORL,Orlando,Magic,32-43,33,24,32,25,0,0,0,0,0,0,0,0,0,0,114
0,2016-03-31T00:00:00,3,0021501124,1610612745,HOU,Houston,Rockets,37-39,24,28,28,20,0,0,0,0,0,0,0,0,0,0,100
1,2016-03-31T00:00:00,3,0021501124,1610612741,CHI,Chicago,Bulls,38-37,24,28,19,32,0,0,0,0,0,0,0,0,0,0,103
0,2016-03-31T00:00:00,4,0021501125,1610612740,NOP,New Orleans,Pelicans,28-47,31,25,21,24,0,0,0,0,0,0,0,0,0,0,101
1,2016-03-31T00:00:00,4,0021501125,1610612743,DEN,Denver,Nuggets,32-45,26,28,24,17,0,0,0,0,0,0,0,0,0,0,95
0,2016-03-31T00:00:00,5,0021501126,1610612760,OKC,Oklahoma City,Thunder,53-23,37,28,28,26,0,0,0,0,0,0,0,0,0,0,119
1,2016-03-31T00:00:00,5,0021501126,1610612746,LAC,LA,Clippers,47-28,30,39,28,20,0,0,0,0,0,0,0,0,0,0,117
0,2016-03-31T00:00:00,6,0021501127,1610612757,POR,Portland,Trail Blazers,40-36,30,24,27,35,0,0,0,0,0,0,0,0,0,0,116
1,2016-03-31T00:00:00,6,0021501127,1610612738,BOS,Boston,Celtics,43-32,31,27,25,26,0,0,0,0,0,0,0,0,0,0,109
0,2016-04-01T00:00:00,1,0021501128,1610612766,CHA,Charlotte,Hornets,44-31,25,34,22,19,0,0,0,0,0,0,0,0,0,0,100
1,2016-04-01T00:00:00,1,0021501128,1610612755,PHI,Philadelphia,76ers,9-67,25,25,16,25,0,0,0,0,0,0,0,0,0,0,91
0,2016-04-01T00:00:00,2,0021501129,1610612765,DET,Detroit,Pistons,40-36,25,11,25,28,0,0,0,0,0,0,0,0,0,0,89
1,2016-04-01T00:00:00,2,0021501129,1610612742,DAL,Dallas,Mavericks,38-38,25,26,20,27,0,0,0,0,0,0,0,0,0,0,98
0,2016-04-01T00:00:00,3,0021501130,1610612752,NYK,New York,Knicks,31-46,18,29,30,28,0,0,0,0,0,0,0,0,0,0,105
1,2016-04-01T00:00:00,3,0021501130,1610612751,BKN,Brooklyn,Nets,21-55,17,29,24,21,0,0,0,0,0,0,0,0,0,0,91
0,2016-04-01T00:00:00,4,0021501131,1610612737,ATL,Atlanta,Hawks,45-32,23,18,30,25,12,0,0,0,0,0,0,0,0,0,108
1,2016-04-01T00:00:00,4,0021501131,1610612739,CLE,Cleveland,Cavaliers,54-22,32,23,22,19,14,0,0,0,0,0,0,0,0,0,110
0,2016-04-01T00:00:00,5,0021501132,1610612763,MEM,Memphis,Grizzlies,41-35,23,30,19,23,0,0,0,0,0,0,0,0,0,0,95
1,2016-04-01T00:00:00,5,0021501132,1610612761,TOR,Toronto,Raptors,51-24,27,18,29,25,0,0,0,0,0,0,0,0,0,0,99
0,2016-04-01T00:00:00,6,0021501133,1610612749,MIL,Milwaukee,Bucks,32-44,31,27,26,29,0,0,0,0,0,0,0,0,0,0,113
1,2016-04-01T00:00:00,6,0021501133,1610612753,ORL,Orlando,Magic,32-44,22,35,28,25,0,0,0,0,0,0,0,0,0,0,110
0,2016-04-01T00:00:00,7,0021501134,1610612762,UTA,Utah,Jazz,38-38,25,26,26,21,0,0,0,0,0,0,0,0,0,0,98
1,2016-04-01T00:00:00,7,0021501134,1610612750,MIN,Minnesota,Timberwolves,25-51,24,25,19,17,0,0,0,0,0,0,0,0,0,0,85
0,2016-04-01T00:00:00,8,0021501135,1610612758,SAC,Sacramento,Kings,30-46,24,24,28,30,0,0,0,0,0,0,0,0,0,0,106
1,2016-04-01T00:00:00,8,0021501135,1610612748,MIA,Miami,Heat,44-31,39,27,26,20,0,0,0,0,0,0,0,0,0,0,112
0,2016-04-01T00:00:00,9,0021501136,1610612744,GSW,Golden State,Warriors,68-8,23,20,36,27,0,0,0,0,0,0,0,0,0,0,106
1,2016-04-01T00:00:00,9,0021501136,1610612738,BOS,Boston,Celtics,44-32,21,24,37,27,0,0,0,0,0,0,0,0,0,0,109
0,2016-04-01T00:00:00,10,0021501137,1610612756,PHX,Phoenix,Suns,20-56,26,26,27,20,0,0,0,0,0,0,0,0,0,0,99
1,2016-04-01T00:00:00,10,0021501137,1610612764,WAS,Washington,Wizards,37-39,25,25,27,29,0,0,0,0,0,0,0,0,0,0,106
0,2016-04-02T00:00:00,1,0021501138,1610612755,PHI,Philadelphia,76ers,9-68,28,21,28,25,0,0,0,0,0,0,0,0,0,0,102
1,2016-04-02T00:00:00,1,0021501138,1610612754,IND,Indiana,Pacers,40-36,28,33,13,41,0,0,0,0,0,0,0,0,0,0,115
0,2016-04-02T00:00:00,2,0021501139,1610612741,CHI,Chicago,Bulls,38-38,27,18,20,25,0,0,0,0,0,0,0,0,0,0,90
1,2016-04-02T00:00:00,2,0021501139,1610612765,DET,Detroit,Pistons,41-36,26,20,24,24,0,0,0,0,0,0,0,0,0,0,94
0,2016-04-02T00:00:00,3,0021501140,1610612759,SAS,San Antonio,Spurs,64-12,26,29,16,31,0,0,0,0,0,0,0,0,0,0,102
1,2016-04-02T00:00:00,3,0021501140,1610612761,TOR,Toronto,Raptors,51-25,18,28,20,29,0,0,0,0,0,0,0,0,0,0,95
0,2016-04-02T00:00:00,4,0021501141,1610612743,DEN,Denver,Nuggets,32-46,27,35,26,18,0,0,0,0,0,0,0,0,0,0,106
1,2016-04-02T00:00:00,4,0021501141,1610612758,SAC,Sacramento,Kings,31-46,23,32,29,31,0,0,0,0,0,0,0,0,0,0,115
0,2016-04-02T00:00:00,5,0021501142,1610612757,POR,Portland,Trail Blazers,41-36,20,39,28,23,0,0,0,0,0,0,0,0,0,0,110
1,2016-04-02T00:00:00,5,0021501142,1610612748,MIA,Miami,Heat,44-32,22,20,25,26,0,0,0,0,0,0,0,0,0,0,93
0,2016-04-03T00:00:00,1,0021501143,1610612751,BKN,Brooklyn,Nets,21-56,14,28,24,21,0,0,0,0,0,0,0,0,0,0,87
1,2016-04-03T00:00:00,1,0021501143,1610612740,NOP,New Orleans,Pelicans,29-47,18,35,22,31,0,0,0,0,0,0,0,0,0,0,106
0,2016-04-03T00:00:00,2,0021501144,1610612739,CLE,Cleveland,Cavaliers,55-22,29,29,28,26,0,0,0,0,0,0,0,0,0,0,112
1,2016-04-03T00:00:00,2,0021501144,1610612766,CHA,Charlotte,Hornets,44-32,19,23,29,32,0,0,0,0,0,0,0,0,0,0,103
0,2016-04-03T00:00:00,3,0021501145,1610612745,HOU,Houston,Rockets,38-39,31,21,28,38,0,0,0,0,0,0,0,0,0,0,118
1,2016-04-03T00:00:00,3,0021501145,1610612760,OKC,Oklahoma City,Thunder,53-24,26,27,29,28,0,0,0,0,0,0,0,0,0,0,110
0,2016-04-03T00:00:00,4,0021501146,1610612750,MIN,Minnesota,Timberwolves,25-52,27,13,23,15,0,0,0,0,0,0,0,0,0,0,78
1,2016-04-03T00:00:00,4,0021501146,1610612742,DAL,Dallas,Mavericks,39-38,22,19,27,20,0,0,0,0,0,0,0,0,0,0,88
0,2016-04-03T00:00:00,5,0021501147,1610612746,LAC,LA,Clippers,48-28,33,27,24,30,0,0,0,0,0,0,0,0,0,0,114
1,2016-04-03T00:00:00,5,0021501147,1610612764,WAS,Washington,Wizards,37-40,23,26,24,36,0,0,0,0,0,0,0,0,0,0,109
0,2016-04-03T00:00:00,6,0021501148,1610612753,ORL,Orlando,Magic,33-44,29,38,30,22,0,0,0,0,0,0,0,0,0,0,119
1,2016-04-03T00:00:00,6,0021501148,1610612763,MEM,Memphis,Grizzlies,41-36,30,26,29,22,0,0,0,0,0,0,0,0,0,0,107
0,2016-04-03T00:00:00,7,0021501149,1610612756,PHX,Phoenix,Suns,20-57,23,10,31,22,0,0,0,0,0,0,0,0,0,0,86
1,2016-04-03T00:00:00,7,0021501149,1610612762,UTA,Utah,Jazz,39-38,16,30,28,27,0,0,0,0,0,0,0,0,0,0,101
0,2016-04-03T00:00:00,8,0021501150,1610612749,MIL,Milwaukee,Bucks,32-45,24,17,32,25,0,0,0,0,0,0,0,0,0,0,98
1,2016-04-03T00:00:00,8,0021501150,1610612741,CHI,Chicago,Bulls,39-38,24,33,22,23,0,0,0,0,0,0,0,0,0,0,102
0,2016-04-03T00:00:00,9,0021501151,1610612752,NYK,New York,Knicks,31-47,23,18,24,22,0,0,0,0,0,0,0,0,0,0,87
1,2016-04-03T00:00:00,9,0021501151,1610612754,IND,Indiana,Pacers,41-36,18,36,20,18,0,0,0,0,0,0,0,0,0,0,92
